sample_id	mags	lat	lon	microntology
SAMN07521868	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509826	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509664	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509583	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509907	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509745	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521589	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532839	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532677	True	34.07	-118.38	['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532758	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532785	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532947	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509619	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532866	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509538	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509853	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509691	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509934	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509772	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521778	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521697	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521859	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509817	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509655	True	33.79	-84.35	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509574	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509736	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521499	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509970	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532668	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521895	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532749	True	42.38	-71.08	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509637	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532884	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509556	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509718	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509871	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509952	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509790	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521796	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521877	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509835	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07549039	True			['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509673	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509592	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509916	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509754	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521598	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521679	True	33.79	-84.35	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532848	True	34.07	-118.38	['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532686	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532929	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532767	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532930	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509602	True	33.79	-84.35	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521527	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521608	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521446	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07549040	True			['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521923	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521761	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521680	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521842	True	42.38	-71.08	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509800	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521563	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521725	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521644	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521482	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521806	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532813	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532651	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532732	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509620	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509701	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521545	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521707	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521626	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521464	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521941	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521860	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532714	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521905	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521581	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521743	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521662	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521824	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521509	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532831	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532912	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532750	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509611	False	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521536	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521617	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521455	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
